TIME,OCALLS,MAX
2876227718,50000,100000000
3512732102,100000,100000000
4829675552,200000,100000000
8870766318,500000,100000000
15478374058,1000000,100000000
2184594832,10,100000000
2183894816,20,100000000
2183155058,50,100000000
2184237128,100,100000000
2185530154,200,100000000
2189961016,500,100000000
2225844214,1000,100000000
2212406196,2000,100000000
2251983690,5000,100000000
2317130590,10000,100000000
2448785030,20000,100000000
2885415788,50000,100000000
3508445332,100000,100000000
4881082434,200000,100000000
8835312114,500000,100000000
15403758822,1000000,100000000
2184600822,10,100000000
2184355968,20,100000000
2183030926,50,100000000
2185013538,100,100000000
2187017582,200,100000000
2219068834,500,100000000
2197187818,1000,100000000
2211791346,2000,100000000
2252699500,5000,100000000
2341772646,10000,100000000
2470070654,20000,100000000
2847490764,50000,100000000
3509143000,100000,100000000
4830611532,200000,100000000
8805761992,500000,100000000
15473977662,1000000,100000000
2190150480,10,100000000
2182598054,20,100000000
2216866610,50,100000000
2184853656,100,100000000
2189860772,200,100000000
2189385792,500,100000000
2199272172,1000,100000000
2211041136,2000,100000000
2279653118,5000,100000000
2327079832,10000,100000000
2447245060,20000,100000000
2848305256,50000,100000000
3547670336,100000,100000000
4829345722,200000,100000000
8802331656,500000,100000000
15471726164,1000000,100000000
2183541126,10,100000000
2183219092,20,100000000
2185386642,50,100000000
2215393588,100,100000000
2187923434,200,100000000
2190392986,500,100000000
2196878970,1000,100000000
2243047880,2000,100000000
2253211860,5000,100000000
2317414114,10000,100000000
2449607396,20000,100000000
2882130994,50000,100000000
3506401298,100000,100000000
4831744560,200000,100000000
8852860652,500000,100000000
15413225442,1000000,100000000
2185287940,10,100000000
2185561014,20,100000000
2215683594,50,100000000
2182525992,100,100000000
2186248786,200,100000000
2200877364,500,100000000
2207492456,1000,100000000
2213231764,2000,100000000
2251830402,5000,100000000
2316707554,10000,100000000
2449977414,20000,100000000
2847113066,50000,100000000
3504314838,100000,100000000
4874068336,200000,100000000
8791547278,500000,100000000
15406306176,1000000,100000000
2184673258,10,100000000
2184908908,20,100000000
2182170360,50,100000000
2187045742,100,100000000
2190259568,200,100000000
2221762412,500,100000000
2196220388,1000,100000000
2212055918,2000,100000000
2252325952,5000,100000000
2317541840,10000,100000000
2450462906,20000,100000000
2845428214,50000,100000000
3506628720,100000,100000000
4828338444,200000,100000000
8841996478,500000,100000000
15417943438,1000000,100000000
2206476106,10,100000000
2185362014,20,100000000
2186468378,50,100000000
2185938452,100,100000000
2221424424,200,100000000
2189963248,500,100000000
2203704006,1000,100000000
2210841626,2000,100000000
2282724916,5000,100000000
2318692802,10000,100000000
2446817492,20000,100000000
2847712590,50000,100000000
3509773768,100000,100000000
4831343544,200000,100000000
8847674412,500000,100000000
15508504290,1000000,100000000
2182208716,10,100000000
2183841360,20,100000000
2186225136,50,100000000
2214625344,100,100000000
2187192420,200,100000000
2189846120,500,100000000
2199505614,1000,100000000
2243359936,2000,100000000
2253009914,5000,100000000
2317348968,10000,100000000
2449518904,20000,100000000
2883129260,50000,100000000
3506723502,100000,100000000
4838348292,200000,100000000
8835256224,500000,100000000
15475379964,1000000,100000000
2185344902,10,100000000
2185790412,20,100000000
2187081002,50,100000000
2186004470,100,100000000
2186538804,200,100000000
2193057990,500,100000000
2237534678,1000,100000000
2212550854,2000,100000000
2249750890,5000,100000000
2315514942,10000,100000000
2454659888,20000,100000000
2846440104,50000,100000000
3550941636,100000,100000000
4837886950,200000,100000000
8806760292,500000,100000000
15505644902,1000000,100000000
2182607648,10,100000000
2184335852,20,100000000
2188853926,50,100000000
2212947880,100,100000000
2185508962,200,100000000
2218394492,500,100000000
2198057504,1000,100000000
2210044094,2000,100000000
2249607006,5000,100000000
2316093386,10000,100000000
2448101726,20000,100000000
2885696672,50000,100000000
3529718004,100000,100000000
4837772542,200000,100000000
8801579898,500000,100000000
15488189592,1000000,100000000
2185213142,10,100000000
2184481816,20,100000000
2187031172,50,100000000
2183520084,100,100000000
2188165370,200,100000000
2188841212,500,100000000
2195359882,1000,100000000
2211968380,2000,100000000
2282891666,5000,100000000
2315977512,10000,100000000
2448819124,20000,100000000
2846028704,50000,100000000
3505911412,100000,100000000
4829945286,200000,100000000
8801657348,500000,100000000
15435502424,1000000,100000000
2179864168,10,100000000
2178328836,20,100000000
2176707134,50,100000000
2180501406,100,100000000
2178736658,200,100000000
2183086718,500,100000000
2193008508,1000,100000000
2205607590,2000,100000000
2246014068,5000,100000000
2309467778,10000,100000000
2443118262,20000,100000000
2837853714,50000,100000000
3496474370,100000,100000000
4818019462,200000,100000000
8785706650,500000,100000000
15378233246,1000000,100000000
2178893008,10,100000000
2178241702,20,100000000
2177974274,50,100000000
2180753210,100,100000000
2180000436,200,100000000
2186466304,500,100000000
2190080134,1000,100000000
2203432624,2000,100000000
2245366286,5000,100000000
2307719936,10000,100000000
2442085114,20000,100000000
2851238846,50000,100000000
3500096032,100000,100000000
4818741768,200000,100000000
8782086616,500000,100000000
15370800674,1000000,100000000
2177073256,10,100000000
2177189538,20,100000000
2177642630,50,100000000
2180383444,100,100000000
2182871804,200,100000000
2183994482,500,100000000
2190014778,1000,100000000
2205793386,2000,100000000
2248045992,5000,100000000
2310059768,10000,100000000
2448969354,20000,100000000
2840411678,50000,100000000
3499607964,100000,100000000
4819929626,200000,100000000
8870493478,500000,100000000
15431948150,1000000,100000000
2186407790,10,100000000
2184011586,20,100000000
2184945322,50,100000000
2187028906,100,100000000
2189800438,200,100000000
2190097032,500,100000000
2197722388,1000,100000000
2211550934,2000,100000000
2290642416,5000,100000000
2315048306,10000,100000000
2447200658,20000,100000000
2845486638,50000,100000000
3505125826,100000,100000000
4828206460,200000,100000000
8860421552,500000,100000000
15485731316,1000000,100000000
2185866158,10,100000000
2182870838,20,100000000
2184016596,50,100000000
2185960242,100,100000000
2185907428,200,100000000
2226972664,500,100000000
2197944126,1000,100000000
2210648730,2000,100000000
2250181826,5000,100000000
2319071260,10000,100000000
2448870016,20000,100000000
2854645072,50000,100000000
3505990132,100000,100000000
4829827292,200000,100000000
8800307786,500000,100000000
15442640912,1000000,100000000
2184833312,10,100000000
2182722792,20,100000000
2214928114,50,100000000
2184215090,100,100000000
2186247638,200,100000000
2191785734,500,100000000
2216702012,1000,100000000
2208672356,2000,100000000
2249363428,5000,100000000
2318131642,10000,100000000
2486444064,20000,100000000
2844312526,50000,100000000
3510031462,100000,100000000
4834498868,200000,100000000
8804752538,500000,100000000
15452286740,1000000,100000000
2194105068,10,100000000
2204630870,20,100000000
2182973652,50,100000000
2184658004,100,100000000
2188402104,200,100000000
2201973462,500,100000000
2197751004,1000,100000000
2210587716,2000,100000000
2250724522,5000,100000000
2316936574,10000,100000000
2448038878,20000,100000000
2846858026,50000,100000000
3505368456,100000,100000000
4829580470,200000,100000000
8859803674,500000,100000000
15455200848,1000000,100000000
2192660992,10,100000000
2184010840,20,100000000
2196473936,50,100000000
2184864524,100,100000000
2190498502,200,100000000
2190476562,500,100000000
2233728118,1000,100000000
2212443760,2000,100000000
2281004838,5000,100000000
2318268588,10000,100000000
2449830360,20000,100000000
2848143288,50000,100000000
3507058932,100000,100000000
4882643442,200000,100000000
8840967594,500000,100000000
15438035926,1000000,100000000
2181603928,10,100000000
2184039132,20,100000000
2184917390,50,100000000
2184766336,100,100000000
2184466482,200,100000000
2191738948,500,100000000
2198016716,1000,100000000
2209094374,2000,100000000
2250395624,5000,100000000
2324553840,10000,100000000
2448551460,20000,100000000
2882392428,50000,100000000
3505395600,100000,100000000
4829757644,200000,100000000
8797364230,500000,100000000
15460222848,1000000,100000000
2183519752,10,100000000
2193780374,20,100000000
2204462416,50,100000000
2185159894,100,100000000
2184631548,200,100000000
2189951448,500,100000000
2210342030,1000,100000000
2209875664,2000,100000000
2251174252,5000,100000000
2315209986,10000,100000000
2484127904,20000,100000000
2845581896,50000,100000000
3507015288,100000,100000000
4835007970,200000,100000000
8803142468,500000,100000000
15401522432,1000000,100000000
2217567120,10,100000000
2194954574,20,100000000
2187331306,50,100000000
2184837192,100,100000000
2185748304,200,100000000
2193937924,500,100000000
2198006490,1000,100000000
2246136454,2000,100000000
2250461404,5000,100000000
2353093962,10000,100000000
2451879050,20000,100000000
2846213534,50000,100000000
3511366170,100000,100000000
4859094826,200000,100000000
8851730262,500000,100000000
15400323542,1000000,100000000
2185813482,10,100000000
2188994890,20,100000000
2183281558,50,100000000
2182725550,100,100000000
2185975718,200,100000000
2190665302,500,100000000
2196977566,1000,100000000
2212456014,2000,100000000
2272489250,5000,100000000
2315648294,10000,100000000
2447952224,20000,100000000
2844842418,50000,100000000
3548423038,100000,100000000
4831467260,200000,100000000
8827370806,500000,100000000
15462977686,1000000,100000000
2183294050,10,100000000
2178689036,20,100000000
2178902626,50,100000000
2180729928,100,100000000
2177948852,200,100000000
2186140160,500,100000000
2192274692,1000,100000000
2205111836,2000,100000000
2246576980,5000,100000000
2308451760,10000,100000000
2441662656,20000,100000000
2840898098,50000,100000000
3499248302,100000,100000000
4820319888,200000,100000000
8777093194,500000,100000000
15358300260,1000000,100000000
2180181700,10,100000000
2177220040,20,100000000
2179854824,50,100000000
2178749644,100,100000000
2187391194,200,100000000
2189515282,500,100000000
2196759246,1000,100000000
2211532236,2000,100000000
2286526448,5000,100000000
2318056264,10000,100000000
2482516906,20000,100000000
2845727208,50000,100000000
3507590158,100000,100000000
4830204806,200000,100000000
8817770082,500000,100000000
15451418384,1000000,100000000
