TIME,OCALLS,MAX
2591303632,20000,100000000
3239356756,50000,100000000
4143569432,100000,100000000
6089178698,200000,100000000
12041043334,500000,100000000
21834320998,1000000,100000000
2228126688,10,100000000
2183578796,20,100000000
2183131152,50,100000000
2184355362,100,100000000
2187093864,200,100000000
2196531208,500,100000000
2238081286,1000,100000000
2245178578,2000,100000000
2303710484,5000,100000000
2410359552,10000,100000000
2574832784,20000,100000000
3163207772,50000,100000000
4135215996,100000,100000000
6090476758,200000,100000000
12044468910,500000,100000000
22021954082,1000000,100000000
2182272396,10,100000000
2182558498,20,100000000
2230757264,50,100000000
2186450344,100,100000000
2188964406,200,100000000
2194991336,500,100000000
2247599350,1000,100000000
2228863822,2000,100000000
2281723186,5000,100000000
2377466532,10000,100000000
2575904666,20000,100000000
3165520990,50000,100000000
4135124722,100000,100000000
6075204252,200000,100000000
11952696968,500000,100000000
21692771940,1000000,100000000
2228915238,10,100000000
2181983882,20,100000000
2184228832,50,100000000
2185075302,100,100000000
2235432746,200,100000000
2193216390,500,100000000
2203896368,1000,100000000
2223282928,2000,100000000
2283553286,5000,100000000
2380705122,10000,100000000
2574870464,20000,100000000
3163727518,50000,100000000
4203052916,100000,100000000
6087232812,200000,100000000
12032586042,500000,100000000
21842095882,1000000,100000000
2184068418,10,100000000
2183397328,20,100000000
2230009676,50,100000000
2183760462,100,100000000
2186483248,200,100000000
2194126554,500,100000000
2251080688,1000,100000000
2225313430,2000,100000000
2284365910,5000,100000000
2380064848,10000,100000000
2627576398,20000,100000000
3166013972,50000,100000000
4137316940,100000,100000000
6092679036,200000,100000000
11935675740,500000,100000000
21702874786,1000000,100000000
2183884908,10,100000000
2185433662,20,100000000
2185139342,50,100000000
2186732900,100,100000000
2234345266,200,100000000
2193414108,500,100000000
2212700424,1000,100000000
2223366648,2000,100000000
2320411832,5000,100000000
2385497208,10000,100000000
2579417350,20000,100000000
3169251694,50000,100000000
4141692104,100000,100000000
6076531910,200000,100000000
11963222402,500000,100000000
21826141310,1000000,100000000
2184061566,10,100000000
2184403310,20,100000000
2231098130,50,100000000
2186869276,100,100000000
2187977498,200,100000000
2193356070,500,100000000
2255115518,1000,100000000
2222614478,2000,100000000
2284306874,5000,100000000
2381191948,10000,100000000
2630422126,20000,100000000
3166860518,50000,100000000
4129047010,100000,100000000
6159574862,200000,100000000
11940761668,500000,100000000
21860810164,1000000,100000000
2214828438,10,100000000
2184939496,20,100000000
2185694162,50,100000000
2185473214,100,100000000
2233772942,200,100000000
2193005468,500,100000000
2205071124,1000,100000000
2224356634,2000,100000000
2331697500,5000,100000000
2380520576,10000,100000000
2576108736,20000,100000000
3162105746,50000,100000000
4163022886,100000,100000000
6127356998,200000,100000000
12026914736,500000,100000000
21735697560,1000000,100000000
2184785420,10,100000000
2183332956,20,100000000
2183542248,50,100000000
2185992772,100,100000000
2187354606,200,100000000
2192913250,500,100000000
2211403288,1000,100000000
2223302442,2000,100000000
2283507090,5000,100000000
2378690492,10000,100000000
2615740150,20000,100000000
3163417666,50000,100000000
4153505424,100000,100000000
6125278562,200000,100000000
12073202674,500000,100000000
21873819608,1000000,100000000
2181640694,10,100000000
2198134786,20,100000000
2209029208,50,100000000
2192829452,100,100000000
2217642860,200,100000000
2194732398,500,100000000
2206326240,1000,100000000
2231623086,2000,100000000
2285205574,5000,100000000
2378524950,10000,100000000
2575799898,20000,100000000
3161546144,50000,100000000
4165328534,100000,100000000
6105154106,200000,100000000
11982027370,500000,100000000
21800013200,1000000,100000000
2183646878,10,100000000
2206740438,20,100000000
2210356000,50,100000000
2185840284,100,100000000
2185238836,200,100000000
2191866406,500,100000000
2203832520,1000,100000000
2221498728,2000,100000000
2281294254,5000,100000000
2378287234,10000,100000000
2622909630,20000,100000000
3206961692,50000,100000000
4135108636,100000,100000000
6086257814,200000,100000000
11945487032,500000,100000000
21888296790,1000000,100000000
2182246068,10,100000000
2184005164,20,100000000
2184826716,50,100000000
2191803554,100,100000000
2215279200,200,100000000
2193631946,500,100000000
2202963386,1000,100000000
2223857568,2000,100000000
2286181584,5000,100000000
2380301950,10000,100000000
2631659846,20000,100000000
3174556406,50000,100000000
4163194656,100000,100000000
6081087438,200000,100000000
11963568238,500000,100000000
21799947104,1000000,100000000
2185616838,10,100000000
2182998550,20,100000000
2183614280,50,100000000
2187084608,100,100000000
2186711452,200,100000000
2193364806,500,100000000
2224434876,1000,100000000
2223909204,2000,100000000
2282190090,5000,100000000
2381577300,10000,100000000
2630916202,20000,100000000
3162851850,50000,100000000
4136285942,100000,100000000
6113403996,200000,100000000
11935364628,500000,100000000
21841231302,1000000,100000000
2184583124,10,100000000
2185701570,20,100000000
2186298604,50,100000000
2194556898,100,100000000
2218324830,200,100000000
2195185268,500,100000000
2239899942,1000,100000000
2223265656,2000,100000000
2282256814,5000,100000000
2380353206,10000,100000000
2575753294,20000,100000000
3186863876,50000,100000000
4165203186,100000,100000000
6083208312,200000,100000000
12080162694,500000,100000000
21825924350,1000000,100000000
2184270734,10,100000000
2183854752,20,100000000
2184603774,50,100000000
2204158958,100,100000000
2212640470,200,100000000
2195983082,500,100000000
2228992364,1000,100000000
2224401786,2000,100000000
2284023442,5000,100000000
2379157828,10000,100000000
2573835978,20000,100000000
3188018324,50000,100000000
4160508336,100000,100000000
6085519264,200000,100000000
11948317404,500000,100000000
21789064144,1000000,100000000
2181341466,10,100000000
2184642598,20,100000000
2183537488,50,100000000
2204501150,100,100000000
2215877730,200,100000000
2190174286,500,100000000
2199611700,1000,100000000
2217313798,2000,100000000
2279957138,5000,100000000
2371835878,10000,100000000
2571956340,20000,100000000
3186537506,50000,100000000
4165107006,100000,100000000
6109276130,200000,100000000
12047933294,500000,100000000
21795075806,1000000,100000000
2184407760,10,100000000
2183637414,20,100000000
2183830108,50,100000000
2185507726,100,100000000
2188558084,200,100000000
2198704792,500,100000000
2230140490,1000,100000000
2222158062,2000,100000000
2283926520,5000,100000000
2378259004,10000,100000000
2582365710,20000,100000000
3192213204,50000,100000000
4165747590,100000,100000000
6080594600,200000,100000000
12037259768,500000,100000000
21725860366,1000000,100000000
2183318594,10,100000000
2185684804,20,100000000
2183358822,50,100000000
2186583370,100,100000000
2191790132,200,100000000
2196691340,500,100000000
2206274006,1000,100000000
2222400610,2000,100000000
2303883686,5000,100000000
2378851156,10000,100000000
2576456326,20000,100000000
3193833436,50000,100000000
4168788712,100000,100000000
6115881032,200000,100000000
11957676018,500000,100000000
21736753920,1000000,100000000
2183635706,10,100000000
2197015330,20,100000000
2183913970,50,100000000
2186773630,100,100000000
2187941874,200,100000000
2202645058,500,100000000
2239182992,1000,100000000
2221121302,2000,100000000
2282823466,5000,100000000
2379205308,10000,100000000
2589561056,20000,100000000
3161559798,50000,100000000
4151929828,100000,100000000
6146111406,200000,100000000
11970591990,500000,100000000
21895846048,1000000,100000000
2183689786,10,100000000
2183068452,20,100000000
2184332910,50,100000000
2187371930,100,100000000
2189760328,200,100000000
2209759146,500,100000000
2235733700,1000,100000000
2226356770,2000,100000000
2312015892,5000,100000000
2379987458,10000,100000000
2578330200,20000,100000000
3166628170,50000,100000000
4135383692,100000,100000000
6123768530,200000,100000000
11948668938,500000,100000000
21773731072,1000000,100000000
2183164818,10,100000000
2204923412,20,100000000
2183048644,50,100000000
2186549880,100,100000000
2188151458,200,100000000
2210565548,500,100000000
2235110476,1000,100000000
2224229032,2000,100000000
2283539530,5000,100000000
2378107884,10000,100000000
2581450548,20000,100000000
3163241962,50000,100000000
4140387714,100000,100000000
6083368314,200000,100000000
11948348324,500000,100000000
21835038348,1000000,100000000
2183449434,10,100000000
2183457508,20,100000000
2185063868,50,100000000
2193445436,100,100000000
2188570954,200,100000000
2195693570,500,100000000
2204861514,1000,100000000
2223040010,2000,100000000
2282268114,5000,100000000
2377444504,10000,100000000
2577049128,20000,100000000
3167568166,50000,100000000
4150160524,100000,100000000
6149137952,200000,100000000
11945209744,500000,100000000
21845338564,1000000,100000000
2185453924,10,100000000
2209774674,20,100000000
2184341972,50,100000000
2184168366,100,100000000
2184399538,200,100000000
2194176622,500,100000000
2203226186,1000,100000000
2223763332,2000,100000000
2282933162,5000,100000000
2379763034,10000,100000000
2603357236,20000,100000000
3152718938,50000,100000000
4125902500,100000,100000000
6066158204,200000,100000000
11944971362,500000,100000000
21871942126,1000000,100000000
2184472184,10,100000000
2213963860,20,100000000
2184314524,50,100000000
2198349354,100,100000000
2192353002,200,100000000
2194996156,500,100000000
2204746066,1000,100000000
2228653434,2000,100000000
2321495214,5000,100000000
2380045366,10000,100000000
2577739098,20000,100000000
3160458482,50000,100000000
4135588278,100000,100000000
6162807692,200000,100000000
11955138248,500000,100000000
22012275892,1000000,100000000
2183370056,10,100000000
2215837502,20,100000000
2185996588,50,100000000
2187691000,100,100000000
2186968256,200,100000000
2197565090,500,100000000
2203266826,1000,100000000
2239783814,2000,100000000
2313943740,5000,100000000
2394712148,10000,100000000
2596172320,20000,100000000
3161731628,50000,100000000
4175800100,100000,100000000
6164471022,200000,100000000
11959051888,500000,100000000
21733615702,1000000,100000000
2183091990,10,100000000
2183340250,20,100000000
2182913770,50,100000000
2209870278,100,100000000
2186314290,200,100000000
2195427056,500,100000000
2208452194,1000,100000000
2244659404,2000,100000000
2313462694,5000,100000000
2381192384,10000,100000000
2577860712,20000,100000000
3184650360,50000,100000000
4132765912,100000,100000000
6161664572,200000,100000000
12004650852,500000,100000000
21846765574,1000000,100000000
